,date,experiment,cell,kymograph,interval,time,region,tubb_mass,tubb_frac
16,220426,2,3,071,2,16,retrograde,0,0.0
17,220426,2,3,071,2,17,retrograde,0,0.0
18,220426,2,3,071,2,18,retrograde,49,0.08812949640287769
19,220426,2,3,071,2,19,retrograde,69,0.026457055214723926
20,220426,2,3,071,2,20,retrograde,0,0.0
21,220426,2,3,071,2,21,retrograde,0,0.0
22,220426,2,3,071,2,22,retrograde,0,0.0
23,220426,2,3,071,2,23,retrograde,0,0.0
24,220426,2,3,071,2,24,retrograde,0,0.0
25,220426,2,3,071,2,25,retrograde,0,0.0
26,220426,2,3,071,2,26,retrograde,0,0.0
27,220426,2,3,071,2,27,retrograde,0,0.0
28,220426,2,3,071,2,28,retrograde,0,0.0
29,220426,2,3,071,2,29,retrograde,11,0.1896551724137931
30,220426,2,3,071,2,30,retrograde,0,0.0
0,220426,2,3,071,2,0,anterograde,9208,0.9185953711093376
1,220426,2,3,071,2,1,anterograde,4392,0.824479068894312
2,220426,2,3,071,2,2,anterograde,4777,0.8613415073927154
3,220426,2,3,071,2,3,anterograde,2696,0.7894582723279648
4,220426,2,3,071,2,4,anterograde,8045,0.9775212636695019
5,220426,2,3,071,2,5,anterograde,2795,0.8952594490711082
6,220426,2,3,071,2,6,anterograde,7270,1.0
7,220426,2,3,071,2,7,anterograde,3721,0.8405240569234245
8,220426,2,3,071,2,8,anterograde,4175,0.9337955714605234
9,220426,2,3,071,2,9,anterograde,4126,0.974952741020794
10,220426,2,3,071,2,10,anterograde,1261,0.8011435832274459
11,220426,2,3,071,2,11,anterograde,337,0.31002759889604414
12,220426,2,3,071,2,12,anterograde,196,0.3835616438356164
13,220426,2,3,071,2,13,anterograde,2896,1.0
14,220426,2,3,071,2,14,anterograde,735,1.0
15,220426,2,3,071,2,15,anterograde,592,1.0
16,220426,2,3,071,2,16,anterograde,689,1.0
17,220426,2,3,071,2,17,anterograde,1083,0.9908508691674291
18,220426,2,3,071,2,18,anterograde,507,0.9118705035971223
19,220426,2,3,071,2,19,anterograde,2539,0.973542944785276
20,220426,2,3,071,2,20,anterograde,2055,1.0
21,220426,2,3,071,2,21,anterograde,833,1.0
22,220426,2,3,071,2,22,anterograde,722,0.8375870069605569
23,220426,2,3,071,2,23,anterograde,201,1.0
24,220426,2,3,071,2,24,anterograde,32,1.0
25,220426,2,3,071,2,25,anterograde,282,1.0
26,220426,2,3,071,2,26,anterograde,592,1.0
27,220426,2,3,071,2,27,anterograde,407,1.0
28,220426,2,3,071,2,28,anterograde,45,1.0
29,220426,2,3,071,2,29,anterograde,47,0.8103448275862069
30,220426,2,3,071,2,30,anterograde,112,1.0
0,220426,2,3,071,2,0,stationary,0,0.0
1,220426,2,3,071,2,1,stationary,0,0.0
2,220426,2,3,071,2,2,stationary,0,0.0
3,220426,2,3,071,2,3,stationary,0,0.0
4,220426,2,3,071,2,4,stationary,0,0.0
5,220426,2,3,071,2,5,stationary,0,0.0
6,220426,2,3,071,2,6,stationary,0,0.0
7,220426,2,3,071,2,7,stationary,0,0.0
8,220426,2,3,071,2,8,stationary,0,0.0
9,220426,2,3,071,2,9,stationary,0,0.0
10,220426,2,3,071,2,10,stationary,0,0.0
11,220426,2,3,071,2,11,stationary,0,0.0
12,220426,2,3,071,2,12,stationary,0,0.0
13,220426,2,3,071,2,13,stationary,0,0.0
14,220426,2,3,071,2,14,stationary,0,0.0
15,220426,2,3,071,2,15,stationary,0,0.0
16,220426,2,3,071,2,16,stationary,0,0.0
17,220426,2,3,071,2,17,stationary,10,0.009149130832570906
18,220426,2,3,071,2,18,stationary,0,0.0
19,220426,2,3,071,2,19,stationary,0,0.0
20,220426,2,3,071,2,20,stationary,0,0.0
21,220426,2,3,071,2,21,stationary,0,0.0
22,220426,2,3,071,2,22,stationary,140,0.16241299303944315
23,220426,2,3,071,2,23,stationary,0,0.0
24,220426,2,3,071,2,24,stationary,0,0.0
25,220426,2,3,071,2,25,stationary,0,0.0
26,220426,2,3,071,2,26,stationary,0,0.0
27,220426,2,3,071,2,27,stationary,0,0.0
28,220426,2,3,071,2,28,stationary,0,0.0
29,220426,2,3,071,2,29,stationary,0,0.0
30,220426,2,3,071,2,30,stationary,0,0.0
0,220426,2,6,065,0,0,retrograde,28833,0.33779303396323673
1,220426,2,6,065,0,1,retrograde,23272,0.406377145651073
2,220426,2,6,065,0,2,retrograde,11470,0.25933211241493137
3,220426,2,6,065,0,3,retrograde,20116,0.49977639751552794
4,220426,2,6,065,0,4,retrograde,24372,0.6084937457868325
5,220426,2,6,065,0,5,retrograde,18024,0.5633556291804713
6,220426,2,6,065,0,6,retrograde,15808,0.5560128029263832
7,220426,2,6,065,0,7,retrograde,16065,0.6004485142963932
8,220426,2,6,065,0,8,retrograde,16953,0.5824972512369434
9,220426,2,6,065,0,9,retrograde,18341,0.5693664048676
10,220426,2,6,065,0,10,retrograde,18886,0.6328452233354556
11,220426,2,6,065,0,11,retrograde,18258,0.7070714894276199
12,220426,2,6,065,0,12,retrograde,17425,0.6387229207140501
13,220426,2,6,065,0,13,retrograde,17752,0.6268361581920904
14,220426,2,6,065,0,14,retrograde,14837,0.6286864406779661
15,220426,2,6,065,0,15,retrograde,10950,0.5882352941176471
16,220426,2,6,065,0,16,retrograde,12279,0.5419756355932204
17,220426,2,6,065,0,17,retrograde,0,
0,220426,2,6,065,0,0,anterograde,8640,0.10122192673125813
1,220426,2,6,065,0,1,anterograde,16111,0.281331307733948
2,220426,2,6,065,0,2,anterograde,14609,0.33030364692848585
3,220426,2,6,065,0,3,anterograde,12972,0.3222857142857143
4,220426,2,6,065,0,4,anterograde,12392,0.30939005817292087
5,220426,2,6,065,0,5,anterograde,12107,0.3784147027567669
6,220426,2,6,065,0,6,anterograde,10833,0.3810277513981218
7,220426,2,6,065,0,7,anterograde,10599,0.39615025228929174
8,220426,2,6,065,0,8,anterograde,12151,0.4175027487630566
9,220426,2,6,065,0,9,anterograde,13855,0.43010585788346317
10,220426,2,6,065,0,10,anterograde,10684,0.35800690279127434
11,220426,2,6,065,0,11,anterograde,7498,0.2903725505383007
12,220426,2,6,065,0,12,anterograde,9607,0.35214984787947656
13,220426,2,6,065,0,13,anterograde,10568,0.3731638418079096
14,220426,2,6,065,0,14,anterograde,8152,0.3454237288135593
15,220426,2,6,065,0,15,anterograde,4794,0.25753424657534246
16,220426,2,6,065,0,16,anterograde,7876,0.3476341807909605
17,220426,2,6,065,0,17,anterograde,0,
0,220426,2,6,065,0,0,stationary,47884,0.5609850393055051
1,220426,2,6,065,0,1,stationary,17884,0.31229154661497893
2,220426,2,6,065,0,2,stationary,18150,0.4103642406565828
3,220426,2,6,065,0,3,stationary,7162,0.17793788819875778
4,220426,2,6,065,0,4,stationary,3289,0.08211619604024667
5,220426,2,6,065,0,5,stationary,1863,0.058229668062761766
6,220426,2,6,065,0,6,stationary,1790,0.06295944567549505
7,220426,2,6,065,0,7,stationary,91,0.0034012334143150814
8,220426,2,6,065,0,8,stationary,0,0.0
9,220426,2,6,065,0,9,stationary,17,0.0005277372489367647
10,220426,2,6,065,0,10,stationary,273,0.009147873873270113
11,220426,2,6,065,0,11,stationary,66,0.002555960034079467
12,220426,2,6,065,0,12,stationary,249,0.00912723140647337
13,220426,2,6,065,0,13,stationary,0,0.0
14,220426,2,6,065,0,14,stationary,611,0.025889830508474578
15,220426,2,6,065,0,15,stationary,2871,0.1542304593070105
16,220426,2,6,065,0,16,stationary,2501,0.1103901836158192
17,220426,2,6,065,0,17,stationary,0,
0,220426,2,6,065,1,0,retrograde,0,
1,220426,2,6,065,1,1,retrograde,49209,0.3997741526662984
2,220426,2,6,065,1,2,retrograde,60211,0.5311344971463352
3,220426,2,6,065,1,3,retrograde,51860,0.6049647706593253
4,220426,2,6,065,1,4,retrograde,34710,0.47669404235449225
5,220426,2,6,065,1,5,retrograde,29282,0.38809293448728316
6,220426,2,6,065,1,6,retrograde,23790,0.31878969796049633
7,220426,2,6,065,1,7,retrograde,24222,0.3103673615827172
8,220426,2,6,065,1,8,retrograde,20979,0.28674329920861635
9,220426,2,6,065,1,9,retrograde,7490,0.12079281371458062
10,220426,2,6,065,1,10,retrograde,7187,0.11220570786236184
11,220426,2,6,065,1,11,retrograde,4702,0.07498963350451342
12,220426,2,6,065,1,12,retrograde,8672,0.12857121677119007
13,220426,2,6,065,1,13,retrograde,8927,0.13107701343513692
14,220426,2,6,065,1,14,retrograde,5181,0.09969021184891574
15,220426,2,6,065,1,15,retrograde,3626,0.08152344979540448
16,220426,2,6,065,1,16,retrograde,3221,0.07097840458351697
17,220426,2,6,065,1,17,retrograde,1194,0.02822561581012718
18,220426,2,6,065,1,18,retrograde,884,0.025087266225842154
19,220426,2,6,065,1,19,retrograde,1007,0.029359456543922562
20,220426,2,6,065,1,20,retrograde,295,0.010425133406368166
21,220426,2,6,065,1,21,retrograde,194,0.005187165775401069
22,220426,2,6,065,1,22,retrograde,714,0.022681067344345617
23,220426,2,6,065,1,23,retrograde,113,0.003570525783619818
24,220426,2,6,065,1,24,retrograde,0,0.0
25,220426,2,6,065,1,25,retrograde,0,0.0
26,220426,2,6,065,1,26,retrograde,0,0.0
27,220426,2,6,065,1,27,retrograde,0,0.0
28,220426,2,6,065,1,28,retrograde,0,0.0
29,220426,2,6,065,1,29,retrograde,0,0.0
30,220426,2,6,065,1,30,retrograde,0,0.0
0,220426,2,6,065,1,0,anterograde,0,
1,220426,2,6,065,1,1,anterograde,28613,0.23245214961167257
2,220426,2,6,065,1,2,anterograde,35996,0.31752864691301397
3,220426,2,6,065,1,3,anterograde,22061,0.257349167094396
4,220426,2,6,065,1,4,anterograde,16499,0.2265910401845799
5,220426,2,6,065,1,5,anterograde,18730,0.24824057997905927
6,220426,2,6,065,1,6,anterograde,40472,0.542331091040656
7,220426,2,6,065,1,7,anterograde,35183,0.4508155760285996
8,220426,2,6,065,1,8,anterograde,38007,0.5194838921312686
9,220426,2,6,065,1,9,anterograde,52938,0.8537423194155499
10,220426,2,6,065,1,10,anterograde,55147,0.8609723349778305
11,220426,2,6,065,1,11,anterograde,54696,0.8723166725144333
12,220426,2,6,065,1,12,anterograde,57944,0.8590787113226289
13,220426,2,6,065,1,13,anterograde,57025,0.8373100359738639
14,220426,2,6,065,1,14,anterograde,43973,0.8461064824613727
15,220426,2,6,065,1,15,anterograde,36240,0.814784837447727
16,220426,2,6,065,1,16,anterograde,41315,0.9104230938739533
17,220426,2,6,065,1,17,anterograde,40535,0.9582289253463193
18,220426,2,6,065,1,18,anterograde,33581,0.9530039447172006
19,220426,2,6,065,1,19,anterograde,32865,0.9581912009096475
20,220426,2,6,065,1,20,anterograde,27952,0.9878078948298407
21,220426,2,6,065,1,21,anterograde,36862,0.9856149732620321
22,220426,2,6,065,1,22,anterograde,30075,0.9553684879288437
23,220426,2,6,065,1,23,anterograde,31414,0.9926061678463094
24,220426,2,6,065,1,24,anterograde,31270,0.9974481658692185
25,220426,2,6,065,1,25,anterograde,34036,0.9996769172026904
26,220426,2,6,065,1,26,anterograde,32920,1.0
27,220426,2,6,065,1,27,anterograde,31349,0.999936206181621
28,220426,2,6,065,1,28,anterograde,26278,1.0
29,220426,2,6,065,1,29,anterograde,33141,1.0
30,220426,2,6,065,1,30,anterograde,23980,1.0
0,220426,2,6,065,1,0,stationary,0,
1,220426,2,6,065,1,1,stationary,45270,0.36777369772202906
2,220426,2,6,065,1,2,stationary,17156,0.15133685594065083
3,220426,2,6,065,1,3,stationary,11803,0.13768606224627875
4,220426,2,6,065,1,4,stationary,21605,0.2967149174609278
5,220426,2,6,065,1,5,stationary,27439,0.3636664855336576
6,220426,2,6,065,1,6,stationary,10364,0.1388792109988476
7,220426,2,6,065,1,7,stationary,18638,0.23881706238868317
8,220426,2,6,065,1,8,stationary,14177,0.1937728086601151
9,220426,2,6,065,1,9,stationary,1579,0.02546486686986953
10,220426,2,6,065,1,10,stationary,1718,0.026821957159807657
11,220426,2,6,065,1,11,stationary,3304,0.05269369398105324
12,220426,2,6,065,1,12,stationary,833,0.012350071906180966
13,220426,2,6,065,1,13,stationary,2153,0.031612950590999195
14,220426,2,6,065,1,14,stationary,2817,0.05420330568971157
15,220426,2,6,065,1,15,stationary,4612,0.10369171275686856
16,220426,2,6,065,1,16,stationary,844,0.01859850154252975
17,220426,2,6,065,1,17,stationary,573,0.013545458843553496
18,220426,2,6,065,1,18,stationary,772,0.021908789056957177
19,220426,2,6,065,1,19,stationary,427,0.012449342546429924
20,220426,2,6,065,1,20,stationary,50,0.0017669717637912145
21,220426,2,6,065,1,21,stationary,344,0.009197860962566844
22,220426,2,6,065,1,22,stationary,691,0.021950444726810674
23,220426,2,6,065,1,23,stationary,121,0.0038233063700707785
24,220426,2,6,065,1,24,stationary,80,0.002551834130781499
25,220426,2,6,065,1,25,stationary,11,0.00032308279730960146
26,220426,2,6,065,1,26,stationary,0,0.0
27,220426,2,6,065,1,27,stationary,2,6.379381837899908e-05
28,220426,2,6,065,1,28,stationary,0,0.0
29,220426,2,6,065,1,29,stationary,0,0.0
30,220426,2,6,065,1,30,stationary,0,0.0
0,220426,2,6,065,2,0,retrograde,0,0.0
1,220426,2,6,065,2,1,retrograde,0,0.0
2,220426,2,6,065,2,2,retrograde,0,0.0
3,220426,2,6,065,2,3,retrograde,0,0.0
4,220426,2,6,065,2,4,retrograde,0,0.0
5,220426,2,6,065,2,5,retrograde,0,0.0
6,220426,2,6,065,2,6,retrograde,0,0.0
7,220426,2,6,065,2,7,retrograde,0,0.0
8,220426,2,6,065,2,8,retrograde,0,0.0
9,220426,2,6,065,2,9,retrograde,0,0.0
10,220426,2,6,065,2,10,retrograde,0,0.0
11,220426,2,6,065,2,11,retrograde,0,0.0
12,220426,2,6,065,2,12,retrograde,0,0.0
13,220426,2,6,065,2,13,retrograde,0,0.0
14,220426,2,6,065,2,14,retrograde,0,0.0
15,220426,2,6,065,2,15,retrograde,0,0.0
16,220426,2,6,065,2,16,retrograde,0,0.0
17,220426,2,6,065,2,17,retrograde,0,0.0
18,220426,2,6,065,2,18,retrograde,3,0.0007340347443112308
19,220426,2,6,065,2,19,retrograde,0,0.0
20,220426,2,6,065,2,20,retrograde,0,0.0
21,220426,2,6,065,2,21,retrograde,0,0.0
22,220426,2,6,065,2,22,retrograde,0,0.0
23,220426,2,6,065,2,23,retrograde,0,0.0
24,220426,2,6,065,2,24,retrograde,0,0.0
25,220426,2,6,065,2,25,retrograde,284,0.048200950441276307
26,220426,2,6,065,2,26,retrograde,34,0.010568852968604289
27,220426,2,6,065,2,27,retrograde,0,0.0
28,220426,2,6,065,2,28,retrograde,263,0.09453630481667864
29,220426,2,6,065,2,29,retrograde,0,0.0
30,220426,2,6,065,2,30,retrograde,0,0.0
0,220426,2,6,065,2,0,anterograde,20888,1.0
1,220426,2,6,065,2,1,anterograde,19376,1.0
2,220426,2,6,065,2,2,anterograde,14063,1.0
3,220426,2,6,065,2,3,anterograde,13485,1.0
4,220426,2,6,065,2,4,anterograde,11573,1.0
5,220426,2,6,065,2,5,anterograde,6896,1.0
6,220426,2,6,065,2,6,anterograde,10437,1.0
7,220426,2,6,065,2,7,anterograde,8212,1.0
8,220426,2,6,065,2,8,anterograde,7570,1.0
9,220426,2,6,065,2,9,anterograde,6476,1.0
10,220426,2,6,065,2,10,anterograde,7692,1.0
11,220426,2,6,065,2,11,anterograde,7003,1.0
12,220426,2,6,065,2,12,anterograde,6756,1.0
13,220426,2,6,065,2,13,anterograde,5760,1.0
14,220426,2,6,065,2,14,anterograde,5852,1.0
15,220426,2,6,065,2,15,anterograde,5393,1.0
16,220426,2,6,065,2,16,anterograde,4950,1.0
17,220426,2,6,065,2,17,anterograde,3113,1.0
18,220426,2,6,065,2,18,anterograde,4084,0.9992659652556888
19,220426,2,6,065,2,19,anterograde,636,1.0
20,220426,2,6,065,2,20,anterograde,5624,1.0
21,220426,2,6,065,2,21,anterograde,7074,1.0
22,220426,2,6,065,2,22,anterograde,3495,1.0
23,220426,2,6,065,2,23,anterograde,3567,1.0
24,220426,2,6,065,2,24,anterograde,2947,1.0
25,220426,2,6,065,2,25,anterograde,5608,0.9517990495587237
26,220426,2,6,065,2,26,anterograde,3183,0.9894311470313957
27,220426,2,6,065,2,27,anterograde,2356,1.0
28,220426,2,6,065,2,28,anterograde,2507,0.9011502516175414
29,220426,2,6,065,2,29,anterograde,3780,0.9630573248407643
30,220426,2,6,065,2,30,anterograde,3706,1.0
0,220426,2,6,065,2,0,stationary,0,0.0
1,220426,2,6,065,2,1,stationary,0,0.0
2,220426,2,6,065,2,2,stationary,0,0.0
3,220426,2,6,065,2,3,stationary,0,0.0
4,220426,2,6,065,2,4,stationary,0,0.0
5,220426,2,6,065,2,5,stationary,0,0.0
6,220426,2,6,065,2,6,stationary,0,0.0
7,220426,2,6,065,2,7,stationary,0,0.0
8,220426,2,6,065,2,8,stationary,0,0.0
9,220426,2,6,065,2,9,stationary,0,0.0
10,220426,2,6,065,2,10,stationary,0,0.0
11,220426,2,6,065,2,11,stationary,0,0.0
12,220426,2,6,065,2,12,stationary,0,0.0
13,220426,2,6,065,2,13,stationary,0,0.0
14,220426,2,6,065,2,14,stationary,0,0.0
15,220426,2,6,065,2,15,stationary,0,0.0
16,220426,2,6,065,2,16,stationary,0,0.0
17,220426,2,6,065,2,17,stationary,0,0.0
18,220426,2,6,065,2,18,stationary,0,0.0
19,220426,2,6,065,2,19,stationary,0,0.0
20,220426,2,6,065,2,20,stationary,0,0.0
21,220426,2,6,065,2,21,stationary,0,0.0
22,220426,2,6,065,2,22,stationary,0,0.0
23,220426,2,6,065,2,23,stationary,0,0.0
24,220426,2,6,065,2,24,stationary,0,0.0
25,220426,2,6,065,2,25,stationary,0,0.0
26,220426,2,6,065,2,26,stationary,0,0.0
27,220426,2,6,065,2,27,stationary,0,0.0
28,220426,2,6,065,2,28,stationary,12,0.004313443565780014
29,220426,2,6,065,2,29,stationary,145,0.03694267515923567
30,220426,2,6,065,2,30,stationary,0,0.0
0,220426,2,6,066,0,0,retrograde,72407,0.8076631344116006
1,220426,2,6,066,0,1,retrograde,52443,0.8192682622008374
2,220426,2,6,066,0,2,retrograde,41984,0.8089870320057037
3,220426,2,6,066,0,3,retrograde,40998,0.9581434480824511
4,220426,2,6,066,0,4,retrograde,36859,0.9515437835605122
5,220426,2,6,066,0,5,retrograde,28098,0.955616773798592
6,220426,2,6,066,0,6,retrograde,21003,0.9911283091878628
7,220426,2,6,066,0,7,retrograde,18704,0.7959148936170213
8,220426,2,6,066,0,8,retrograde,18985,0.8882286890614766
9,220426,2,6,066,0,9,retrograde,22819,0.9862557807840255
10,220426,2,6,066,0,10,retrograde,17812,0.9893906571127035
11,220426,2,6,066,0,11,retrograde,15006,0.9952908403528553
12,220426,2,6,066,0,12,retrograde,15642,0.9985955056179775
13,220426,2,6,066,0,13,retrograde,17942,1.0
14,220426,2,6,066,0,14,retrograde,17356,0.9830086089714545
15,220426,2,6,066,0,15,retrograde,19168,1.0
16,220426,2,6,066,0,16,retrograde,16848,1.0
17,220426,2,6,066,0,17,retrograde,0,
0,220426,2,6,066,0,0,anterograde,4250,0.047406581148912434
1,220426,2,6,066,0,1,anterograde,6898,0.10776104480409923
2,220426,2,6,066,0,2,anterograde,611,0.01177332023045648
3,220426,2,6,066,0,3,anterograde,20,0.0004674098483255042
4,220426,2,6,066,0,4,anterograde,880,0.02271788517141677
5,220426,2,6,066,0,5,anterograde,926,0.031493385028738566
6,220426,2,6,066,0,6,anterograde,180,0.008494172054173943
7,220426,2,6,066,0,7,anterograde,4342,0.18476595744680852
8,220426,2,6,066,0,8,anterograde,894,0.041826518199681854
9,220426,2,6,066,0,9,anterograde,178,0.007693305095734106
10,220426,2,6,066,0,10,anterograde,191,0.010609342887296562
11,220426,2,6,066,0,11,anterograde,71,0.004709159647144657
12,220426,2,6,066,0,12,anterograde,22,0.0014044943820224719
13,220426,2,6,066,0,13,anterograde,0,0.0
14,220426,2,6,066,0,14,anterograde,0,0.0
15,220426,2,6,066,0,15,anterograde,0,0.0
16,220426,2,6,066,0,16,anterograde,0,0.0
17,220426,2,6,066,0,17,anterograde,0,
0,220426,2,6,066,0,0,stationary,12993,0.14493028443948688
1,220426,2,6,066,0,1,stationary,4671,0.07297069299506342
2,220426,2,6,066,0,2,stationary,9302,0.1792396477638399
3,220426,2,6,066,0,3,stationary,1771,0.0413891420692234
4,220426,2,6,066,0,4,stationary,997,0.025738331268071044
5,220426,2,6,066,0,5,stationary,379,0.012889841172669456
6,220426,2,6,066,0,6,stationary,8,0.0003775187579632863
7,220426,2,6,066,0,7,stationary,454,0.019319148936170212
8,220426,2,6,066,0,8,stationary,1495,0.06994479273884158
9,220426,2,6,066,0,9,stationary,140,0.006050914120240307
10,220426,2,6,066,0,10,stationary,0,0.0
11,220426,2,6,066,0,11,stationary,0,0.0
12,220426,2,6,066,0,12,stationary,0,0.0
13,220426,2,6,066,0,13,stationary,0,0.0
14,220426,2,6,066,0,14,stationary,300,0.016991391028545536
15,220426,2,6,066,0,15,stationary,0,0.0
16,220426,2,6,066,0,16,stationary,0,0.0
17,220426,2,6,066,0,17,stationary,0,
0,220426,2,6,066,1,0,retrograde,0,
1,220426,2,6,066,1,1,retrograde,53871,0.868817030884606
2,220426,2,6,066,1,2,retrograde,39866,0.802471869401558
3,220426,2,6,066,1,3,retrograde,27697,0.8147614284873801
4,220426,2,6,066,1,4,retrograde,17459,0.8238097485018638
5,220426,2,6,066,1,5,retrograde,11189,0.7474281897127588
6,220426,2,6,066,1,6,retrograde,11677,0.8683075550267698
7,220426,2,6,066,1,7,retrograde,9200,0.9177972865123704
8,220426,2,6,066,1,8,retrograde,5753,0.705456774984672
9,220426,2,6,066,1,9,retrograde,7931,0.9110855829982768
10,220426,2,6,066,1,10,retrograde,7535,0.9630623721881391
11,220426,2,6,066,1,11,retrograde,8580,0.9953596287703016
12,220426,2,6,066,1,12,retrograde,6065,0.9114818154493538
13,220426,2,6,066,1,13,retrograde,7633,0.8643415241761975
14,220426,2,6,066,1,14,retrograde,11021,0.7474905046120456
15,220426,2,6,066,1,15,retrograde,8991,0.7934168725732439
16,220426,2,6,066,1,16,retrograde,8046,0.6153728489483747
17,220426,2,6,066,1,17,retrograde,7653,0.7303177784139708
18,220426,2,6,066,1,18,retrograde,5056,0.7417840375586855
19,220426,2,6,066,1,19,retrograde,3903,0.5060287825748736
